,date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
5313,2023-07-26 09:35:56+00:00,17.3,79,13.6,17.4,100.0,0.3,977.5,22,21
5312,2023-07-26 09:32:51+00:00,17.3,79,13.6,17.4,100.0,0.3,977.5,22,21
5316,2023-07-26 09:54:00+00:00,,79,13.6,17.4,100.0,0.3,977.5,22,16
5328,2023-07-26 10:30:19+00:00,18.0,71,12.7,17.9,100.0,0.4,978.3,22,19
5330,2023-07-26 11:06:57+00:00,18.0,71,12.7,17.9,100.0,0.4,978.3,22,20
5329,2023-07-26 10:36:40+00:00,18.0,71,12.7,17.9,100.0,0.4,978.3,22,18
5327,2023-07-26 10:46:45+00:00,18.0,71,12.7,17.9,100.0,,978.3,22,18
5324,2023-07-26 11:14:11+00:00,18.0,71,12.7,17.9,100.0,0.4,978.3,22,21
5325,2023-07-26 11:23:56+00:00,,71,12.7,17.9,100.0,0.4,978.3,22,20
5326,2023-07-26 10:57:56+00:00,18.0,71,12.7,17.9,100.0,0.4,978.3,22,19
5323,2023-07-26 11:27:10+00:00,18.0,71,12.7,17.9,100.0,0.4,978.3,22,21
5322,2023-07-26 11:17:13+00:00,18.0,71,12.7,17.9,100.0,0.4,978.3,22,22
5331,2023-07-26 12:17:41+00:00,19.9,63,12.6,19.3,99.0,0.0,978.4,22,20
5332,2023-07-26 12:10:10+00:00,19.9,63,12.6,19.3,99.0,0.0,978.4,22,20
5333,2023-07-26 12:07:35+00:00,19.9,63,12.6,19.3,99.0,0.0,978.4,22,21
5334,2023-07-26 12:27:48+00:00,19.9,63,12.6,19.3,99.0,0.0,978.4,22,22
5335,2023-07-26 11:57:27+00:00,19.9,63,12.6,19.3,99.0,0.0,978.4,22,19
5336,2023-07-26 11:47:22+00:00,19.9,63,12.6,19.3,,0.0,978.4,22,19
5337,2023-07-26 11:37:16+00:00,,63,12.6,19.3,99.0,0.0,978.4,22,21
5338,2023-07-26 12:01:58+00:00,19.9,63,12.6,19.3,99.0,0.0,978.4,22,22
5345,2023-07-26 13:28:24+00:00,19.9,57,11.1,18.4,98.0,0.0,978.7,22,15
5344,2023-07-26 13:18:17+00:00,19.9,57,11.1,18.4,98.0,0.0,978.7,22,14
5343,2023-07-26 13:08:10+00:00,,57,11.1,18.4,98.0,0.0,978.7,22,13
5341,2023-07-26 12:47:59+00:00,19.9,57,11.1,18.4,98.0,0.0,978.7,22,13
5340,2023-07-26 12:43:53+00:00,19.9,57,11.1,18.4,,,978.7,22,15
5339,2023-07-26 12:37:53+00:00,,57,11.1,18.4,98.0,0.0,978.7,22,22
5342,2023-07-26 12:58:05+00:00,19.9,57,11.1,18.4,98.0,0.0,978.7,22,13
5346,2023-07-26 14:20:07+00:00,21.1,49,10.0,19.0,97.0,0.0,978.6,22,11
5347,2023-07-26 14:29:05+00:00,21.1,49,10.0,19.0,97.0,0.0,978.6,22,12
5348,2023-07-26 14:18:55+00:00,,49,10.0,19.0,97.0,0.0,978.6,22,12
5349,2023-07-26 13:43:35+00:00,21.1,49,10.0,19.0,97.0,0.0,978.6,22,14
5350,2023-07-26 13:58:44+00:00,21.1,49,10.0,19.0,97.0,0.0,978.6,22,15
5351,2023-07-26 13:48:38+00:00,21.1,49,10.0,19.0,97.0,0.0,978.6,22,15
5352,2023-07-26 13:38:29+00:00,21.1,49,10.0,19.0,97.0,,978.6,22,15
5353,2023-07-26 14:09:00+00:00,,49,10.0,19.0,97.0,0.0,978.6,22,12
5359,2023-07-26 14:39:08+00:00,20.9,50,10.0,19.2,96.0,0.0,978.5,22,13
5361,2023-07-26 14:53:17+00:00,20.9,50,10.0,19.2,96.0,,978.5,22,12
5358,2023-07-26 14:49:13+00:00,20.9,50,10.0,19.2,96.0,0.0,978.5,22,11
5360,2023-07-26 14:30:12+00:00,20.9,50,10.0,19.2,96.0,0.0,978.5,22,13
5356,2023-07-26 15:01:56+00:00,20.9,50,10.0,19.2,96.0,0.0,978.5,22,14
5355,2023-07-26 15:12:24+00:00,20.9,50,10.0,19.2,96.0,,978.5,22,14
5354,2023-07-26 15:19:34+00:00,20.9,50,10.0,19.2,96.0,0.0,978.5,22,14
5357,2023-07-26 15:07:46+00:00,20.9,50,10.0,19.2,96.0,,978.5,22,13
5372,2023-07-26 15:38:40+00:00,,47,9.8,19.9,95.0,0.0,978.8,22,14
5371,2023-07-26 15:39:47+00:00,21.6,47,9.8,19.9,95.0,0.0,978.8,22,14
5370,2023-07-26 15:54:24+00:00,21.6,47,9.8,19.9,95.0,0.0,978.8,22,12
5369,2023-07-26 15:32:20+00:00,21.6,47,9.8,19.9,95.0,0.0,978.8,22,13
5368,2023-07-26 15:50:28+00:00,21.6,47,9.8,19.9,95.0,0.0,978.8,22,11
5367,2023-07-26 15:46:02+00:00,21.6,47,9.8,19.9,95.0,0.0,978.8,22,15
5365,2023-07-26 16:05:20+00:00,21.6,47,9.8,19.9,95.0,0.0,978.8,22,16
5364,2023-07-26 16:10:09+00:00,21.6,47,9.8,19.9,95.0,0.0,978.8,22,16
5363,2023-07-26 16:16:52+00:00,,47,9.8,19.9,95.0,,978.8,22,15
5362,2023-07-26 16:23:41+00:00,21.6,47,9.8,19.9,,0.0,978.8,22,16
5366,2023-07-26 16:02:47+00:00,21.6,47,9.8,19.9,95.0,0.0,978.8,22,14
5382,2023-07-26 16:54:16+00:00,21.6,46,9.5,19.4,94.0,0.0,978.9,22,13
5381,2023-07-26 17:27:59+00:00,21.6,46,9.5,19.4,,,978.9,22,3
5380,2023-07-26 17:22:16+00:00,21.6,46,9.5,19.4,94.0,0.0,978.9,22,6
5379,2023-07-26 17:14:20+00:00,21.6,46,9.5,19.4,94.0,,978.9,22,7
5378,2023-07-26 17:10:45+00:00,21.6,46,9.5,19.4,94.0,0.0,978.9,22,8
5376,2023-07-26 16:53:48+00:00,21.6,46,9.5,19.4,94.0,0.0,978.9,22,14
5375,2023-07-26 16:47:48+00:00,21.6,46,9.5,19.4,94.0,0.0,978.9,22,15
5374,2023-07-26 16:40:29+00:00,21.6,46,9.5,19.4,94.0,0.0,978.9,22,17
5373,2023-07-26 16:33:01+00:00,21.6,46,9.5,19.4,94.0,,978.9,22,17
5377,2023-07-26 17:01:31+00:00,21.6,46,9.5,19.4,94.0,0.0,978.9,22,11
5383,2023-07-26 18:08:17+00:00,20.6,48,9.2,18.7,88.0,0.0,979.3,22,4
5384,2023-07-26 18:21:36+00:00,20.6,48,9.2,18.7,88.0,0.0,979.3,22,2
5385,2023-07-26 18:11:28+00:00,20.6,48,9.2,18.7,88.0,0.0,979.3,22,4
5386,2023-07-26 17:57:48+00:00,20.6,48,9.2,18.7,88.0,,979.3,22,4
5387,2023-07-26 17:51:13+00:00,20.6,48,9.2,18.7,88.0,0.0,979.3,22,5
5388,2023-07-26 17:42:46+00:00,20.6,48,9.2,18.7,88.0,0.0,979.3,22,5
5389,2023-07-26 17:30:58+00:00,20.6,48,9.2,18.7,88.0,0.0,979.3,22,2
5390,2023-07-26 18:01:19+00:00,20.6,48,9.2,18.7,88.0,0.0,979.3,22,4
5396,2023-07-26 19:02:01+00:00,,49,8.6,17.5,83.0,0.0,980.1,22,1
5398,2023-07-26 19:22:13+00:00,19.6,49,8.6,17.5,83.0,0.0,980.1,22,2
5397,2023-07-26 19:13:51+00:00,19.6,49,8.6,17.5,83.0,0.0,980.1,22,2
5395,2023-07-26 18:58:58+00:00,19.6,49,8.6,17.5,83.0,0.0,980.1,22,1
5399,2023-07-26 19:27:11+00:00,19.6,49,8.6,17.5,83.0,0.0,980.1,22,3
5393,2023-07-26 18:47:37+00:00,19.6,49,8.6,17.5,83.0,0.0,980.1,22,3
5391,2023-07-26 18:31:52+00:00,19.6,49,8.6,17.5,83.0,0.0,980.1,22,0
5394,2023-07-26 18:51:56+00:00,19.6,49,8.6,17.5,83.0,,980.1,22,3
5392,2023-07-26 18:42:05+00:00,,49,8.6,17.5,83.0,0.0,980.1,22,1
5400,2023-07-26 20:22:55+00:00,18.8,52,8.7,17.7,77.0,0.0,981.1,22,5
5401,2023-07-26 20:26:21+00:00,18.8,52,8.7,17.7,77.0,0.0,981.1,22,6
5402,2023-07-26 20:12:48+00:00,18.8,52,8.7,17.7,77.0,0.0,981.1,22,3
5403,2023-07-26 19:32:21+00:00,18.8,52,8.7,17.7,77.0,0.0,981.1,22,3
5404,2023-07-26 19:53:45+00:00,,52,8.7,17.7,77.0,0.0,981.1,22,3
5405,2023-07-26 19:46:55+00:00,18.8,52,8.7,17.7,77.0,0.0,981.1,22,4
5406,2023-07-26 19:42:27+00:00,18.8,52,8.7,17.7,77.0,0.0,981.1,22,3
5407,2023-07-26 20:02:42+00:00,,52,8.7,17.7,77.0,0.0,981.1,22,3
5415,2023-07-26 21:18:46+00:00,17.0,58,8.7,16.1,55.0,0.0,981.6,22,4
5416,2023-07-26 21:28:52+00:00,17.0,58,8.7,16.1,55.0,0.0,981.6,22,4
5413,2023-07-26 21:08:49+00:00,17.0,58,8.7,16.1,55.0,0.0,981.6,22,6
5412,2023-07-26 21:03:17+00:00,17.0,58,8.7,16.1,55.0,,981.6,22,5
5414,2023-07-26 21:13:25+00:00,17.0,58,8.7,16.1,55.0,0.0,981.6,22,4
5410,2023-07-26 20:53:11+00:00,17.0,58,8.7,16.1,55.0,0.0,981.6,22,6
5409,2023-07-26 20:43:07+00:00,17.0,58,8.7,16.1,55.0,0.0,981.6,22,6
5408,2023-07-26 20:33:02+00:00,,58,8.7,16.1,55.0,0.0,981.6,22,6
5411,2023-07-26 20:56:44+00:00,17.0,58,8.7,16.1,55.0,,981.6,22,5
5423,2023-07-26 21:38:57+00:00,14.4,72,9.4,13.5,32.0,,981.9,22,4
5421,2023-07-26 21:42:33+00:00,14.4,72,9.4,13.5,32.0,0.0,981.9,22,3
5420,2023-07-26 21:49:03+00:00,14.4,72,9.4,13.5,32.0,0.0,981.9,22,3
5422,2023-07-26 21:59:09+00:00,14.4,72,9.4,13.5,32.0,,981.9,22,3
5418,2023-07-26 22:19:19+00:00,14.4,72,9.4,13.5,32.0,0.0,981.9,22,3
5417,2023-07-26 22:26:33+00:00,14.4,72,9.4,13.5,32.0,0.0,981.9,22,0
5419,2023-07-26 22:09:14+00:00,14.4,72,9.4,13.5,32.0,0.0,981.9,22,3
5424,2023-07-26 23:19:54+00:00,13.6,77,9.7,12.6,10.0,,982.7,22,1
5425,2023-07-26 22:31:59+00:00,13.6,77,9.7,12.6,10.0,0.0,982.7,22,1
5426,2023-07-26 22:39:33+00:00,13.6,77,9.7,12.6,10.0,0.0,982.7,22,1
5427,2023-07-26 22:49:38+00:00,13.6,77,9.7,12.6,10.0,,982.7,22,1
5428,2023-07-26 22:59:43+00:00,13.6,77,9.7,12.6,10.0,0.0,982.7,22,1
5429,2023-07-26 23:09:48+00:00,13.6,77,9.7,12.6,10.0,0.0,982.7,22,1
5430,2023-07-26 23:29:59+00:00,13.6,77,9.7,12.6,10.0,0.0,982.7,22,1
5434,2023-07-27 00:10:20+00:00,14.2,67,8.2,13.0,7.0,0.0,982.6,22,1
5435,2023-07-27 00:21:52+00:00,14.2,67,8.2,13.0,7.0,0.0,982.6,22,2
5433,2023-07-27 00:00:15+00:00,14.2,67,8.2,13.0,,0.0,982.6,22,1
5431,2023-07-26 23:40:04+00:00,14.2,67,8.2,13.0,7.0,0.0,982.6,22,1
5432,2023-07-26 23:50:10+00:00,14.2,67,8.2,13.0,7.0,0.0,982.6,22,1
5436,2023-07-27 01:20:56+00:00,13.2,70,7.8,11.9,3.0,0.0,983.4,22,2
5437,2023-07-27 01:10:51+00:00,13.2,70,7.8,11.9,3.0,0.0,983.4,22,2
5438,2023-07-27 00:40:36+00:00,,70,7.8,11.9,3.0,0.0,983.4,22,2
5439,2023-07-27 00:50:41+00:00,13.2,70,7.8,11.9,3.0,0.0,983.4,22,2
5440,2023-07-27 00:30:31+00:00,13.2,70,7.8,11.9,3.0,0.0,983.4,22,2
5441,2023-07-27 01:00:46+00:00,13.2,70,7.8,11.9,3.0,0.0,983.4,22,2
5442,2023-07-27 01:31:34+00:00,12.2,80,8.9,10.9,0.0,,984.0,22,2
5443,2023-07-27 01:40:38+00:00,,80,8.9,10.9,0.0,0.0,984.0,22,2
5444,2023-07-27 01:50:43+00:00,12.2,80,8.9,10.9,0.0,0.0,984.0,22,2
5445,2023-07-27 02:00:49+00:00,12.2,80,8.9,10.9,0.0,0.0,984.0,22,2
5446,2023-07-27 02:10:54+00:00,12.2,80,8.9,10.9,0.0,0.0,984.0,22,2
5447,2023-07-27 02:20:59+00:00,12.2,80,8.9,10.9,0.0,0.0,984.0,22,2
5453,2023-07-27 03:01:23+00:00,11.6,78,7.9,10.2,0.0,,983.5,22,2
5451,2023-07-27 02:51:18+00:00,,78,7.9,10.2,,0.0,983.5,22,2
5452,2023-07-27 02:41:11+00:00,11.6,78,7.9,10.2,0.0,,983.5,22,2
5449,2023-07-27 03:11:28+00:00,11.6,78,7.9,10.2,0.0,,983.5,22,2
5448,2023-07-27 03:21:33+00:00,11.6,78,7.9,10.2,0.0,0.0,983.5,22,2
5450,2023-07-27 02:31:05+00:00,11.6,78,7.9,10.2,0.0,0.0,983.5,22,2
5459,2023-07-27 03:31:38+00:00,,78,7.6,9.9,0.0,0.0,983.7,22,2
5458,2023-07-27 03:49:09+00:00,11.3,78,7.6,9.9,0.0,,983.7,22,3
5457,2023-07-27 03:41:44+00:00,11.3,78,7.6,9.9,0.0,0.0,983.7,22,2
5460,2023-07-27 03:51:52+00:00,11.3,78,7.6,9.9,0.0,0.0,983.7,22,3
5455,2023-07-27 04:12:04+00:00,11.3,78,7.6,9.9,0.0,0.0,983.7,22,4
5454,2023-07-27 04:22:10+00:00,11.3,78,7.6,9.9,0.0,0.0,983.7,22,4
5456,2023-07-27 04:01:57+00:00,11.3,78,7.6,9.9,0.0,0.0,983.7,22,3
5461,2023-07-27 04:32:15+00:00,11.3,78,7.6,9.6,0.0,,983.4,22,4
5462,2023-07-27 04:42:20+00:00,11.3,78,7.6,9.6,0.0,0.0,983.4,22,4
5463,2023-07-27 04:52:28+00:00,11.3,78,7.6,9.6,0.0,0.0,983.4,22,6
5464,2023-07-27 05:02:33+00:00,11.3,78,7.6,9.6,0.0,0.0,983.4,22,6
5465,2023-07-27 05:12:39+00:00,,78,7.6,9.6,0.0,0.0,983.4,22,5
5466,2023-07-27 05:23:18+00:00,,78,7.6,9.6,,0.0,983.4,22,6
5474,2023-07-27 05:37:21+00:00,11.4,78,7.7,9.6,0.0,0.0,983.7,22,7
5473,2023-07-27 05:53:06+00:00,11.4,78,7.7,9.6,0.0,0.0,983.7,22,8
5472,2023-07-27 05:32:52+00:00,11.4,78,7.7,9.6,0.0,,983.7,22,6
5471,2023-07-27 05:43:01+00:00,11.4,78,7.7,9.6,0.0,,983.7,22,8
5469,2023-07-27 06:03:12+00:00,11.4,78,7.7,9.6,0.0,0.0,983.7,22,8
5468,2023-07-27 06:23:24+00:00,11.4,78,7.7,9.6,0.0,0.0,983.7,22,9
5470,2023-07-27 06:27:29+00:00,11.4,78,7.7,9.6,0.0,,983.7,22,7
5467,2023-07-27 06:13:17+00:00,11.4,78,7.7,9.6,0.0,0.0,983.7,22,8
5475,2023-07-27 06:33:31+00:00,12.8,77,8.9,11.5,0.0,0.0,983.8,22,8
5476,2023-07-27 06:43:37+00:00,,77,8.9,11.5,0.0,0.0,983.8,22,8
5477,2023-07-27 06:49:07+00:00,,77,8.9,11.5,0.0,0.0,983.8,22,9
5478,2023-07-27 06:53:46+00:00,12.8,77,8.9,11.5,0.0,,983.8,22,8
5479,2023-07-27 06:55:31+00:00,12.8,77,8.9,11.5,0.0,0.0,983.8,22,9
5481,2023-07-27 07:14:33+00:00,12.8,77,8.9,11.5,0.0,0.0,983.8,22,11
5482,2023-07-27 07:24:06+00:00,12.8,77,8.9,11.5,0.0,0.0,983.8,22,11
5483,2023-07-27 07:27:37+00:00,12.8,77,8.9,11.5,0.0,0.0,983.8,22,12
5484,2023-07-27 07:03:53+00:00,,77,8.9,11.5,0.0,0.0,983.8,22,9
5480,2023-07-27 07:13:58+00:00,12.8,77,8.9,11.5,0.0,0.0,983.8,22,9
5492,2023-07-27 08:06:13+00:00,15.4,73,10.5,15.4,0.0,0.0,984.6,22,11
5489,2023-07-27 07:50:04+00:00,15.4,73,10.5,15.4,0.0,0.0,984.6,22,11
5491,2023-07-27 07:34:14+00:00,15.4,73,10.5,15.4,0.0,0.0,984.6,22,12
5490,2023-07-27 07:44:19+00:00,15.4,73,10.5,15.4,0.0,0.0,984.6,22,12
5488,2023-07-27 07:54:26+00:00,15.4,73,10.5,15.4,0.0,,984.6,22,11
5486,2023-07-27 08:28:59+00:00,15.4,73,10.5,15.4,0.0,0.0,984.6,22,13
5485,2023-07-27 08:10:10+00:00,15.4,73,10.5,15.4,0.0,,984.6,22,10
5487,2023-07-27 08:14:40+00:00,15.4,73,10.5,15.4,0.0,0.0,984.6,22,10
5493,2023-07-27 08:34:55+00:00,17.1,69,11.4,17.3,,0.0,984.3,22,11
5494,2023-07-27 08:47:09+00:00,17.1,69,11.4,17.3,0.0,0.0,984.3,22,12
5495,2023-07-27 08:58:41+00:00,,69,11.4,17.3,0.0,0.0,984.3,22,12
5496,2023-07-27 09:04:00+00:00,17.1,69,11.4,17.3,0.0,0.0,984.3,22,12
5497,2023-07-27 09:08:02+00:00,,69,11.4,17.3,0.0,,984.3,22,11
5498,2023-07-27 09:12:17+00:00,17.1,69,11.4,17.3,,0.0,984.3,22,12
5499,2023-07-27 09:18:12+00:00,17.1,69,11.4,17.3,0.0,0.0,984.3,22,10
5500,2023-07-27 09:22:14+00:00,,69,11.4,17.3,0.0,0.0,984.3,22,16
5501,2023-07-27 09:25:35+00:00,17.1,69,11.4,17.3,0.0,0.0,984.3,22,16
5510,2023-07-27 10:01:15+00:00,18.9,67,12.6,19.3,0.0,0.0,984.2,22,14
5509,2023-07-27 09:35:41+00:00,18.9,67,12.6,19.3,0.0,0.0,984.2,22,16
5508,2023-07-27 09:45:46+00:00,18.9,67,12.6,19.3,0.0,,984.2,22,16
5506,2023-07-27 09:57:54+00:00,18.9,67,12.6,19.3,0.0,0.0,984.2,22,15
5507,2023-07-27 09:53:10+00:00,18.9,67,12.6,19.3,0.0,0.0,984.2,22,14
5504,2023-07-27 10:06:00+00:00,18.9,67,12.6,19.3,0.0,0.0,984.2,22,14
5502,2023-07-27 10:26:13+00:00,18.9,67,12.6,19.3,0.0,0.0,984.2,22,15
5505,2023-07-27 10:16:06+00:00,18.9,67,12.6,19.3,0.0,,984.2,22,14
5503,2023-07-27 10:23:23+00:00,18.9,67,12.6,19.3,0.0,,984.2,22,15
5511,2023-07-27 11:27:00+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,14
5512,2023-07-27 11:22:00+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,14
5513,2023-07-27 11:16:55+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,16
5514,2023-07-27 11:12:54+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,16
5515,2023-07-27 11:06:46+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,14
5517,2023-07-27 10:52:13+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,10
5518,2023-07-27 10:46:26+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,9
5519,2023-07-27 10:43:59+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,10
5520,2023-07-27 10:37:59+00:00,20.6,49,9.6,20.4,0.0,,983.9,22,13
5521,2023-07-27 10:56:34+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,9
5516,2023-07-27 11:04:05+00:00,20.6,49,9.6,20.4,0.0,0.0,983.9,22,13
5530,2023-07-27 11:57:20+00:00,21.5,49,10.3,21.9,0.0,0.0,983.6,22,9
5527,2023-07-27 11:47:42+00:00,21.5,49,10.3,21.9,0.0,0.0,983.6,22,11
5529,2023-07-27 11:37:06+00:00,21.5,49,10.3,21.9,0.0,0.0,983.6,22,14
5528,2023-07-27 11:44:10+00:00,21.5,49,10.3,21.9,0.0,0.0,983.6,22,11
5525,2023-07-27 12:07:29+00:00,21.5,49,10.3,21.9,0.0,0.0,983.6,22,8
5524,2023-07-27 12:13:48+00:00,,49,10.3,21.9,0.0,0.0,983.6,22,9
5523,2023-07-27 12:17:36+00:00,21.5,49,10.3,21.9,0.0,0.0,983.6,22,10
5522,2023-07-27 12:27:42+00:00,21.5,49,10.3,21.9,0.0,0.0,983.6,22,10
5526,2023-07-27 11:53:28+00:00,21.5,49,10.3,21.9,0.0,0.0,983.6,22,9
5539,2023-07-27 12:59:07+00:00,22.2,47,10.4,22.5,0.0,,983.0,22,4
5538,2023-07-27 12:37:47+00:00,22.2,47,10.4,22.5,0.0,0.0,983.0,22,9
5537,2023-07-27 12:43:05+00:00,22.2,47,10.4,22.5,0.0,,983.0,22,5
5536,2023-07-27 12:48:12+00:00,22.2,47,10.4,22.5,,0.0,983.0,22,6
5535,2023-07-27 12:54:01+00:00,22.2,47,10.4,22.5,0.0,0.0,983.0,22,4
5533,2023-07-27 13:08:52+00:00,22.2,47,10.4,22.5,0.0,,983.0,22,4
5532,2023-07-27 13:18:23+00:00,22.2,47,10.4,22.5,0.0,0.0,983.0,22,5
5531,2023-07-27 13:28:30+00:00,22.2,47,10.4,22.5,0.0,0.0,983.0,22,6
5534,2023-07-27 13:03:26+00:00,22.2,47,10.4,22.5,0.0,0.0,983.0,22,5
5546,2023-07-27 13:48:43+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,8
5549,2023-07-27 14:04:00+00:00,23.2,40,8.9,22.4,0.0,,982.3,22,4
5547,2023-07-27 13:42:56+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,8
5545,2023-07-27 13:58:49+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,5
5548,2023-07-27 13:38:35+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,6
5543,2023-07-27 14:08:56+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,4
5540,2023-07-27 14:29:14+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,9
5544,2023-07-27 14:21:23+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,7
5542,2023-07-27 14:19:09+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,6
5541,2023-07-27 14:13:47+00:00,23.2,40,8.9,22.4,0.0,0.0,982.3,22,2
5560,2023-07-27 14:31:00+00:00,,33,6.5,21.3,,,981.6,22,7
5559,2023-07-27 14:35:04+00:00,23.8,33,6.5,21.3,0.0,0.0,981.6,22,8
5558,2023-07-27 14:42:11+00:00,,33,6.5,21.3,0.0,0.0,981.6,22,9
5557,2023-07-27 14:49:31+00:00,23.8,33,6.5,21.3,0.0,0.0,981.6,22,9
5555,2023-07-27 15:01:17+00:00,23.8,33,6.5,21.3,0.0,0.0,981.6,22,10
5556,2023-07-27 14:58:23+00:00,,33,6.5,21.3,0.0,0.0,981.6,22,10
5553,2023-07-27 15:12:40+00:00,23.8,33,6.5,21.3,0.0,0.0,981.6,22,8
5552,2023-07-27 15:19:58+00:00,,33,6.5,21.3,0.0,0.0,981.6,22,10
5551,2023-07-27 15:20:50+00:00,,33,6.5,21.3,0.0,0.0,981.6,22,14
5550,2023-07-27 15:28:01+00:00,23.8,33,6.5,21.3,0.0,0.0,981.6,22,13
5554,2023-07-27 15:08:38+00:00,23.8,33,6.5,21.3,0.0,,981.6,22,7
5567,2023-07-27 15:37:51+00:00,23.7,39,8.9,21.7,0.0,0.0,981.5,22,12
5569,2023-07-27 16:00:43+00:00,23.7,39,8.9,21.7,,0.0,981.5,22,14
5568,2023-07-27 15:30:08+00:00,23.7,39,8.9,21.7,0.0,0.0,981.5,22,13
5566,2023-07-27 15:53:55+00:00,23.7,39,8.9,21.7,0.0,0.0,981.5,22,13
5564,2023-07-27 16:11:18+00:00,23.7,39,8.9,21.7,0.0,,981.5,22,15
5563,2023-07-27 16:14:19+00:00,23.7,39,8.9,21.7,0.0,0.0,981.5,22,14
5562,2023-07-27 16:20:45+00:00,23.7,39,8.9,21.7,0.0,0.0,981.5,22,14
5561,2023-07-27 16:24:56+00:00,23.7,39,8.9,21.7,,0.0,981.5,22,13
5565,2023-07-27 15:41:30+00:00,23.7,39,8.9,21.7,0.0,0.0,981.5,22,11
5570,2023-07-27 16:30:51+00:00,23.8,39,9.0,21.3,0.0,,980.7,22,13
5571,2023-07-27 16:44:00+00:00,23.8,39,9.0,21.3,,0.0,980.7,22,13
5572,2023-07-27 16:53:00+00:00,23.8,39,9.0,21.3,0.0,0.0,980.7,22,15
5573,2023-07-27 16:56:35+00:00,23.8,39,9.0,21.3,0.0,0.0,980.7,22,14
5574,2023-07-27 17:01:26+00:00,23.8,39,9.0,21.3,0.0,0.0,980.7,22,16
5575,2023-07-27 17:08:19+00:00,23.8,39,9.0,21.3,0.0,0.0,980.7,22,18
5576,2023-07-27 17:11:21+00:00,23.8,39,9.0,21.3,0.0,0.0,980.7,22,18
5577,2023-07-27 17:21:26+00:00,23.8,39,9.0,21.3,0.0,0.0,980.7,22,18
5583,2023-07-27 17:31:31+00:00,23.3,41,9.3,21.0,0.0,0.0,980.0,22,18
5584,2023-07-27 18:04:06+00:00,23.3,41,9.3,21.0,0.0,0.0,980.0,22,15
5582,2023-07-27 17:41:38+00:00,23.3,41,9.3,21.0,0.0,0.0,980.0,22,16
5581,2023-07-27 17:51:43+00:00,23.3,41,9.3,21.0,0.0,,980.0,22,14
5580,2023-07-27 18:22:04+00:00,23.3,41,9.3,21.0,0.0,0.0,980.0,22,14
5579,2023-07-27 18:12:47+00:00,23.3,41,9.3,21.0,0.0,0.0,980.0,22,17
5578,2023-07-27 18:19:13+00:00,23.3,41,9.3,21.0,0.0,0.0,980.0,22,14
5585,2023-07-27 18:32:10+00:00,22.6,46,10.4,21.0,0.0,0.0,980.1,22,14
5586,2023-07-27 18:43:15+00:00,22.6,46,10.4,21.0,0.0,0.0,980.1,22,12
5587,2023-07-27 18:46:12+00:00,22.6,46,10.4,21.0,0.0,0.0,980.1,22,10
5588,2023-07-27 18:53:20+00:00,22.6,46,10.4,21.0,0.0,0.0,980.1,22,9
5589,2023-07-27 18:57:51+00:00,22.6,46,10.4,21.0,,0.0,980.1,22,11
5590,2023-07-27 19:02:33+00:00,22.6,46,10.4,21.0,0.0,0.0,980.1,22,11
5591,2023-07-27 19:12:38+00:00,22.6,46,10.4,21.0,0.0,,980.1,22,11
5592,2023-07-27 19:23:17+00:00,22.6,46,10.4,21.0,0.0,0.0,980.1,22,11
5600,2023-07-27 20:14:09+00:00,,50,10.5,20.1,0.0,0.0,979.4,22,10
5599,2023-07-27 19:43:03+00:00,21.4,50,10.5,20.1,,0.0,979.4,22,11
5597,2023-07-27 20:03:15+00:00,21.4,50,10.5,20.1,0.0,,979.4,22,11
5598,2023-07-27 19:53:10+00:00,21.4,50,10.5,20.1,0.0,0.0,979.4,22,11
5595,2023-07-27 20:19:06+00:00,21.4,50,10.5,20.1,0.0,0.0,979.4,22,7
5594,2023-07-27 20:23:27+00:00,21.4,50,10.5,20.1,0.0,0.0,979.4,22,6
5593,2023-07-27 20:28:19+00:00,21.4,50,10.5,20.1,0.0,0.0,979.4,22,6
5596,2023-07-27 19:32:57+00:00,21.4,50,10.5,20.1,0.0,0.0,979.4,22,12
5610,2023-07-27 20:55:07+00:00,19.6,55,10.3,19.1,0.0,,979.9,22,6
5609,2023-07-27 20:33:35+00:00,19.6,55,10.3,19.1,0.0,0.0,979.9,22,6
